date,lhd_2010_code,lhd_2010_name,lga_code19,lga_name19,postcode,test_count,case_count
13/10/2021,X700,Sydney,17200,Sydney (C),2018,245,2
13/10/2021,X700,Sydney,17200,Sydney (C),2037,145,3
13/10/2021,X700,Sydney,17200,Sydney (C),2042,213,1
13/10/2021,X700,Sydney,17200,Sydney (C),2043,100,1
14/10/2021,X700,Sydney,17200,Sydney (C),2018,186,2
14/10/2021,X700,Sydney,17200,Sydney (C),2042,202,2
15/10/2021,X700,Sydney,17200,Sydney (C),2009,91,1
15/10/2021,X700,Sydney,17200,Sydney (C),2017,266,2
15/10/2021,X700,Sydney,17200,Sydney (C),2037,167,1
15/10/2021,X700,Sydney,17200,Sydney (C),2042,179,1
16/10/2021,X700,Sydney,17200,Sydney (C),2016,120,1
16/10/2021,X700,Sydney,17200,Sydney (C),2017,208,1
16/10/2021,X700,Sydney,17200,Sydney (C),2018,178,1
17/10/2021,X700,Sydney,17200,Sydney (C),2018,248,2
17/10/2021,X700,Sydney,17200,Sydney (C),2042,195,3
18/10/2021,X700,Sydney,17200,Sydney (C),2017,366,1
18/10/2021,X700,Sydney,17200,Sydney (C),2018,273,4
19/10/2021,X700,Sydney,17200,Sydney (C),2015,160,1
19/10/2021,X700,Sydney,17200,Sydney (C),2042,211,1
20/10/2021,X700,Sydney,17200,Sydney (C),2008,71,2
20/10/2021,X700,Sydney,17200,Sydney (C),2017,263,1
20/10/2021,X700,Sydney,17200,Sydney (C),2018,233,1
20/10/2021,X700,Sydney,17200,Sydney (C),2037,182,1
21/10/2021,X700,Sydney,17200,Sydney (C),2018,174,4
21/10/2021,X700,Sydney,17200,Sydney (C),2037,188,1
22/10/2021,X700,Sydney,17200,Sydney (C),2015,236,1
22/10/2021,X700,Sydney,17200,Sydney (C),2016,123,1
22/10/2021,X700,Sydney,17200,Sydney (C),2017,242,2
22/10/2021,X700,Sydney,17200,Sydney (C),2018,165,1
23/10/2021,X700,Sydney,17200,Sydney (C),2017,180,2
23/10/2021,X700,Sydney,17200,Sydney (C),2018,154,1
24/10/2021,X700,Sydney,17200,Sydney (C),2017,266,2
25/10/2021,X700,Sydney,17200,Sydney (C),2016,168,1
25/10/2021,X700,Sydney,17200,Sydney (C),2050,118,1
26/10/2021,X700,Sydney,17200,Sydney (C),2016,145,2
26/10/2021,X700,Sydney,17200,Sydney (C),2018,201,2
27/10/2021,X700,Sydney,17200,Sydney (C),2009,103,1
27/10/2021,X700,Sydney,17200,Sydney (C),2017,372,4
27/10/2021,X700,Sydney,17200,Sydney (C),2018,230,2
28/10/2021,X700,Sydney,17200,Sydney (C),2017,239,1
28/10/2021,X700,Sydney,17200,Sydney (C),2018,157,1
28/10/2021,X700,Sydney,17200,Sydney (C),2042,164,1
29/10/2021,X700,Sydney,17200,Sydney (C),2016,150,1
29/10/2021,X700,Sydney,17200,Sydney (C),2037,159,2
29/10/2021,X700,Sydney,17200,Sydney (C),2050,102,1
30/10/2021,X700,Sydney,17200,Sydney (C),2017,181,1
30/10/2021,X700,Sydney,17200,Sydney (C),2037,131,1
30/10/2021,X700,Sydney,17200,Sydney (C),2042,134,2
31/10/2021,X700,Sydney,17200,Sydney (C),2016,106,1
31/10/2021,X700,Sydney,17200,Sydney (C),2017,231,1
31/10/2021,X700,Sydney,17200,Sydney (C),2018,217,1
31/10/2021,X700,Sydney,17200,Sydney (C),2043,80,1
1/11/2021,X700,Sydney,17200,Sydney (C),2009,134,1
3/11/2021,X700,Sydney,17200,Sydney (C),2015,236,1
3/11/2021,X700,Sydney,17200,Sydney (C),2016,140,2
3/11/2021,X700,Sydney,17200,Sydney (C),2037,179,1
4/11/2021,X700,Sydney,17200,Sydney (C),2017,229,1
5/11/2021,X700,Sydney,17200,Sydney (C),2008,76,1
5/11/2021,X700,Sydney,17200,Sydney (C),2009,81,1
5/11/2021,X700,Sydney,17200,Sydney (C),2016,130,1
5/11/2021,X700,Sydney,17200,Sydney (C),2017,312,1
5/11/2021,X700,Sydney,17200,Sydney (C),2037,148,1
6/11/2021,X700,Sydney,17200,Sydney (C),2018,155,2
6/11/2021,X700,Sydney,17200,Sydney (C),2037,122,1
7/11/2021,X700,Sydney,17200,Sydney (C),2015,130,2
7/11/2021,X700,Sydney,17200,Sydney (C),2016,110,1
7/11/2021,X700,Sydney,17200,Sydney (C),2018,244,1
8/11/2021,X700,Sydney,17200,Sydney (C),2009,137,2
8/11/2021,X700,Sydney,17200,Sydney (C),2016,181,1
8/11/2021,X700,Sydney,17200,Sydney (C),2017,339,1
8/11/2021,X700,Sydney,17200,Sydney (C),2037,188,1
8/11/2021,X700,Sydney,17200,Sydney (C),2043,153,1
9/11/2021,X700,Sydney,17200,Sydney (C),2009,98,2
9/11/2021,X700,Sydney,17200,Sydney (C),2043,103,1
10/11/2021,X700,Sydney,17200,Sydney (C),2017,283,2
10/11/2021,X700,Sydney,17200,Sydney (C),2037,147,1
11/11/2021,X700,Sydney,17200,Sydney (C),2015,99,1
11/11/2021,X700,Sydney,17200,Sydney (C),2017,197,1
11/11/2021,X700,Sydney,17200,Sydney (C),2037,93,1
11/11/2021,X700,Sydney,17200,Sydney (C),2043,104,1
12/11/2021,X700,Sydney,17200,Sydney (C),2009,87,1
12/11/2021,X700,Sydney,17200,Sydney (C),2016,116,1
12/11/2021,X700,Sydney,17200,Sydney (C),2018,158,1
13/11/2021,X700,Sydney,17200,Sydney (C),2050,57,1
14/11/2021,X700,Sydney,17200,Sydney (C),2017,222,1
14/11/2021,X700,Sydney,17200,Sydney (C),2042,160,1
15/11/2021,X700,Sydney,17200,Sydney (C),2016,190,1
16/11/2021,X700,Sydney,17200,Sydney (C),2008,82,1
16/11/2021,X700,Sydney,17200,Sydney (C),2017,273,1
16/11/2021,X700,Sydney,17200,Sydney (C),2018,186,1
17/11/2021,X700,Sydney,17200,Sydney (C),2008,86,1
17/11/2021,X700,Sydney,17200,Sydney (C),2015,261,1
17/11/2021,X700,Sydney,17200,Sydney (C),2016,131,1
17/11/2021,X700,Sydney,17200,Sydney (C),2017,294,1
17/11/2021,X700,Sydney,17200,Sydney (C),2042,217,1
18/11/2021,X700,Sydney,17200,Sydney (C),2015,91,1
18/11/2021,X700,Sydney,17200,Sydney (C),2017,206,1
19/11/2021,X700,Sydney,17200,Sydney (C),2008,65,2
19/11/2021,X700,Sydney,17200,Sydney (C),2017,176,1
19/11/2021,X700,Sydney,17200,Sydney (C),2018,143,1
20/11/2021,X700,Sydney,17200,Sydney (C),2007,37,1
20/11/2021,X700,Sydney,17200,Sydney (C),2017,142,1
20/11/2021,X700,Sydney,17200,Sydney (C),2037,96,1
22/11/2021,X700,Sydney,17200,Sydney (C),2018,249,1
22/11/2021,X700,Sydney,17200,Sydney (C),2042,199,1
22/11/2021,X700,Sydney,17200,Sydney (C),2050,121,2
23/11/2021,X700,Sydney,17200,Sydney (C),2009,128,1
23/11/2021,X700,Sydney,17200,Sydney (C),2017,280,1
23/11/2021,X700,Sydney,17200,Sydney (C),2018,197,1
23/11/2021,X700,Sydney,17200,Sydney (C),2043,103,1
24/11/2021,X700,Sydney,17200,Sydney (C),2008,89,1
24/11/2021,X700,Sydney,17200,Sydney (C),2018,243,1
24/11/2021,X700,Sydney,17200,Sydney (C),2042,236,2
24/11/2021,X700,Sydney,17200,Sydney (C),2043,129,3
24/11/2021,X700,Sydney,17200,Sydney (C),2050,113,1
25/11/2021,X700,Sydney,17200,Sydney (C),2018,230,1
25/11/2021,X700,Sydney,17200,Sydney (C),2042,178,5
17/4/2021,X700,Sydney,17200,Sydney (C),2011,25,1
25/5/2021,X700,Sydney,17200,Sydney (C),2000,117,1
22/6/2021,X700,Sydney,17200,Sydney (C),2010,492,1
22/6/2021,X700,Sydney,17200,Sydney (C),2011,348,1
23/6/2021,X700,Sydney,17200,Sydney (C),2000,424,1
25/6/2021,X700,Sydney,17200,Sydney (C),2000,480,1
25/6/2021,X700,Sydney,17200,Sydney (C),2010,562,1
26/6/2021,X700,Sydney,17200,Sydney (C),2000,447,1
27/6/2021,X700,Sydney,17200,Sydney (C),2000,424,1
30/6/2021,X700,Sydney,17200,Sydney (C),2000,349,1
30/6/2021,X700,Sydney,17200,Sydney (C),2010,270,1
1/7/2021,X700,Sydney,17200,Sydney (C),2010,374,1
2/7/2021,X700,Sydney,17200,Sydney (C),2010,393,2
2/7/2021,X700,Sydney,17200,Sydney (C),2011,215,1
10/7/2021,X700,Sydney,17200,Sydney (C),2000,248,4
11/7/2021,X700,Sydney,17200,Sydney (C),2000,298,1
12/7/2021,X700,Sydney,17200,Sydney (C),2000,641,1
14/7/2021,X700,Sydney,17200,Sydney (C),2000,512,1
16/7/2021,X700,Sydney,17200,Sydney (C),2000,347,1
19/7/2021,X700,Sydney,17200,Sydney (C),2000,378,1
21/7/2021,X700,Sydney,17200,Sydney (C),2010,262,1
22/7/2021,X700,Sydney,17200,Sydney (C),2010,330,1
22/7/2021,X700,Sydney,17200,Sydney (C),2011,158,2
23/7/2021,X700,Sydney,17200,Sydney (C),2000,749,1
24/7/2021,X700,Sydney,17200,Sydney (C),2010,253,1
27/7/2021,X700,Sydney,17200,Sydney (C),2011,194,1
30/7/2021,X700,Sydney,17200,Sydney (C),2010,301,1
1/8/2021,X700,Sydney,17200,Sydney (C),2010,232,1
4/8/2021,X700,Sydney,17200,Sydney (C),2000,258,1
4/8/2021,X700,Sydney,17200,Sydney (C),2010,232,1
5/8/2021,X700,Sydney,17200,Sydney (C),2010,310,1
11/8/2021,X700,Sydney,17200,Sydney (C),2000,331,2
11/8/2021,X700,Sydney,17200,Sydney (C),2011,200,1
12/8/2021,X700,Sydney,17200,Sydney (C),2000,328,2
13/8/2021,X700,Sydney,17200,Sydney (C),2011,204,1
14/8/2021,X700,Sydney,17200,Sydney (C),2000,406,1
16/8/2021,X700,Sydney,17200,Sydney (C),2000,470,1
17/8/2021,X700,Sydney,17200,Sydney (C),2010,338,1
18/8/2021,X700,Sydney,17200,Sydney (C),2000,417,2
20/8/2021,X700,Sydney,17200,Sydney (C),2000,481,2
20/8/2021,X700,Sydney,17200,Sydney (C),2010,355,1
21/8/2021,X700,Sydney,17200,Sydney (C),2010,284,1
22/8/2021,X700,Sydney,17200,Sydney (C),2011,169,1
23/8/2021,X700,Sydney,17200,Sydney (C),2010,438,3
25/8/2021,X700,Sydney,17200,Sydney (C),2000,507,1
25/8/2021,X700,Sydney,17200,Sydney (C),2010,352,1
25/8/2021,X700,Sydney,17200,Sydney (C),2011,212,2
26/8/2021,X700,Sydney,17200,Sydney (C),2000,518,3
26/8/2021,X700,Sydney,17200,Sydney (C),2010,324,3
26/8/2021,X700,Sydney,17200,Sydney (C),2011,256,5
27/8/2021,X700,Sydney,17200,Sydney (C),2000,526,2
27/8/2021,X700,Sydney,17200,Sydney (C),2010,330,5
28/8/2021,X700,Sydney,17200,Sydney (C),2000,408,1
28/8/2021,X700,Sydney,17200,Sydney (C),2010,297,5
28/8/2021,X700,Sydney,17200,Sydney (C),2011,255,3
29/8/2021,X700,Sydney,17200,Sydney (C),2000,470,5
29/8/2021,X700,Sydney,17200,Sydney (C),2010,378,3
29/8/2021,X700,Sydney,17200,Sydney (C),2011,245,4
30/8/2021,X700,Sydney,17200,Sydney (C),2000,534,2
30/8/2021,X700,Sydney,17200,Sydney (C),2010,468,2
30/8/2021,X700,Sydney,17200,Sydney (C),2011,256,1
31/8/2021,X700,Sydney,17200,Sydney (C),2010,468,2
31/8/2021,X700,Sydney,17200,Sydney (C),2011,281,1
1/9/2021,X700,Sydney,17200,Sydney (C),2000,826,8
1/9/2021,X700,Sydney,17200,Sydney (C),2010,468,7
1/9/2021,X700,Sydney,17200,Sydney (C),2011,244,3
2/9/2021,X700,Sydney,17200,Sydney (C),2000,513,4
2/9/2021,X700,Sydney,17200,Sydney (C),2010,394,2
2/9/2021,X700,Sydney,17200,Sydney (C),2011,249,6
3/9/2021,X700,Sydney,17200,Sydney (C),2000,557,3
3/9/2021,X700,Sydney,17200,Sydney (C),2010,442,7
3/9/2021,X700,Sydney,17200,Sydney (C),2011,398,2
4/9/2021,X700,Sydney,17200,Sydney (C),2000,489,5
4/9/2021,X700,Sydney,17200,Sydney (C),2010,401,5
4/9/2021,X700,Sydney,17200,Sydney (C),2011,196,4
5/9/2021,X700,Sydney,17200,Sydney (C),2000,561,8
5/9/2021,X700,Sydney,17200,Sydney (C),2010,415,1
5/9/2021,X700,Sydney,17200,Sydney (C),2011,284,6
6/9/2021,X700,Sydney,17200,Sydney (C),2000,651,4
6/9/2021,X700,Sydney,17200,Sydney (C),2010,576,4
6/9/2021,X700,Sydney,17200,Sydney (C),2011,328,7
7/9/2021,X700,Sydney,17200,Sydney (C),2000,576,3
7/9/2021,X700,Sydney,17200,Sydney (C),2010,407,4
7/9/2021,X700,Sydney,17200,Sydney (C),2011,350,9
8/9/2021,X700,Sydney,17200,Sydney (C),2000,596,6
8/9/2021,X700,Sydney,17200,Sydney (C),2010,389,3
8/9/2021,X700,Sydney,17200,Sydney (C),2011,232,4
9/9/2021,X700,Sydney,17200,Sydney (C),2000,511,3
9/9/2021,X700,Sydney,17200,Sydney (C),2010,581,5
9/9/2021,X700,Sydney,17200,Sydney (C),2011,255,4
10/9/2021,X700,Sydney,17200,Sydney (C),2000,547,9
10/9/2021,X700,Sydney,17200,Sydney (C),2010,514,11
10/9/2021,X700,Sydney,17200,Sydney (C),2011,281,5
11/9/2021,X700,Sydney,17200,Sydney (C),2000,557,5
11/9/2021,X700,Sydney,17200,Sydney (C),2010,354,6
11/9/2021,X700,Sydney,17200,Sydney (C),2011,238,4
12/9/2021,X700,Sydney,17200,Sydney (C),2000,506,1
12/9/2021,X700,Sydney,17200,Sydney (C),2010,374,5
12/9/2021,X700,Sydney,17200,Sydney (C),2011,227,1
13/9/2021,X700,Sydney,17200,Sydney (C),2000,579,5
13/9/2021,X700,Sydney,17200,Sydney (C),2010,575,3
13/9/2021,X700,Sydney,17200,Sydney (C),2011,284,1
14/9/2021,X700,Sydney,17200,Sydney (C),2000,699,8
14/9/2021,X700,Sydney,17200,Sydney (C),2010,430,10
14/9/2021,X700,Sydney,17200,Sydney (C),2011,248,3
15/9/2021,X700,Sydney,17200,Sydney (C),2000,630,4
15/9/2021,X700,Sydney,17200,Sydney (C),2010,425,8
15/9/2021,X700,Sydney,17200,Sydney (C),2011,215,4
16/9/2021,X700,Sydney,17200,Sydney (C),2000,534,3
16/9/2021,X700,Sydney,17200,Sydney (C),2010,416,8
16/9/2021,X700,Sydney,17200,Sydney (C),2011,237,4
17/9/2021,X700,Sydney,17200,Sydney (C),2000,591,7
17/9/2021,X700,Sydney,17200,Sydney (C),2010,395,10
17/9/2021,X700,Sydney,17200,Sydney (C),2011,264,3
18/9/2021,X700,Sydney,17200,Sydney (C),2000,625,7
18/9/2021,X700,Sydney,17200,Sydney (C),2010,324,9
18/9/2021,X700,Sydney,17200,Sydney (C),2011,205,4
19/9/2021,X700,Sydney,17200,Sydney (C),2010,313,12
19/9/2021,X700,Sydney,17200,Sydney (C),2011,222,2
20/9/2021,X700,Sydney,17200,Sydney (C),2000,594,6
20/9/2021,X700,Sydney,17200,Sydney (C),2010,452,7
20/9/2021,X700,Sydney,17200,Sydney (C),2011,285,3
21/9/2021,X700,Sydney,17200,Sydney (C),2000,569,4
21/9/2021,X700,Sydney,17200,Sydney (C),2010,400,10
21/9/2021,X700,Sydney,17200,Sydney (C),2011,276,6
22/9/2021,X700,Sydney,17200,Sydney (C),2000,493,6
22/9/2021,X700,Sydney,17200,Sydney (C),2010,388,9
22/9/2021,X700,Sydney,17200,Sydney (C),2011,220,3
23/9/2021,X700,Sydney,17200,Sydney (C),2000,432,2
23/9/2021,X700,Sydney,17200,Sydney (C),2010,417,9
23/9/2021,X700,Sydney,17200,Sydney (C),2011,198,3
24/9/2021,X700,Sydney,17200,Sydney (C),2000,473,7
24/9/2021,X700,Sydney,17200,Sydney (C),2010,336,5
24/9/2021,X700,Sydney,17200,Sydney (C),2011,202,2
25/9/2021,X700,Sydney,17200,Sydney (C),2000,424,8
25/9/2021,X700,Sydney,17200,Sydney (C),2010,295,5
25/9/2021,X700,Sydney,17200,Sydney (C),2011,184,2
26/9/2021,X700,Sydney,17200,Sydney (C),2000,405,3
26/9/2021,X700,Sydney,17200,Sydney (C),2010,313,7
26/9/2021,X700,Sydney,17200,Sydney (C),2011,183,3
27/9/2021,X700,Sydney,17200,Sydney (C),2000,475,7
27/9/2021,X700,Sydney,17200,Sydney (C),2010,388,3
27/9/2021,X700,Sydney,17200,Sydney (C),2011,245,3
28/9/2021,X700,Sydney,17200,Sydney (C),2000,455,7
28/9/2021,X700,Sydney,17200,Sydney (C),2010,320,4
29/9/2021,X700,Sydney,17200,Sydney (C),2000,387,3
29/9/2021,X700,Sydney,17200,Sydney (C),2010,293,2
29/9/2021,X700,Sydney,17200,Sydney (C),2011,269,2
30/9/2021,X700,Sydney,17200,Sydney (C),2000,340,1
30/9/2021,X700,Sydney,17200,Sydney (C),2010,284,4
30/9/2021,X700,Sydney,17200,Sydney (C),2011,195,1
1/10/2021,X700,Sydney,17200,Sydney (C),2000,390,1
1/10/2021,X700,Sydney,17200,Sydney (C),2010,342,1
1/10/2021,X700,Sydney,17200,Sydney (C),2011,205,1
2/10/2021,X700,Sydney,17200,Sydney (C),2010,231,2
2/10/2021,X700,Sydney,17200,Sydney (C),2011,173,1
3/10/2021,X700,Sydney,17200,Sydney (C),2000,339,1
3/10/2021,X700,Sydney,17200,Sydney (C),2010,239,2
3/10/2021,X700,Sydney,17200,Sydney (C),2011,161,1
4/10/2021,X700,Sydney,17200,Sydney (C),2010,222,1
4/10/2021,X700,Sydney,17200,Sydney (C),2011,116,2
5/10/2021,X700,Sydney,17200,Sydney (C),2010,397,4
5/10/2021,X700,Sydney,17200,Sydney (C),2011,246,1
6/10/2021,X700,Sydney,17200,Sydney (C),2010,315,1
7/10/2021,X700,Sydney,17200,Sydney (C),2000,287,1
7/10/2021,X700,Sydney,17200,Sydney (C),2010,231,2
7/10/2021,X700,Sydney,17200,Sydney (C),2011,128,1
8/10/2021,X700,Sydney,17200,Sydney (C),2000,388,1
8/10/2021,X700,Sydney,17200,Sydney (C),2010,240,2
9/10/2021,X700,Sydney,17200,Sydney (C),2000,296,2
9/10/2021,X700,Sydney,17200,Sydney (C),2010,217,1
10/10/2021,X700,Sydney,17200,Sydney (C),2000,365,1
11/10/2021,X700,Sydney,17200,Sydney (C),2000,349,1
11/10/2021,X700,Sydney,17200,Sydney (C),2010,296,2
12/10/2021,X700,Sydney,17200,Sydney (C),2000,287,1
12/10/2021,X700,Sydney,17200,Sydney (C),2010,281,2
13/10/2021,X700,Sydney,17200,Sydney (C),2000,324,4
13/10/2021,X700,Sydney,17200,Sydney (C),2010,243,3
14/10/2021,X700,Sydney,17200,Sydney (C),2011,119,1
20/10/2021,X700,Sydney,17200,Sydney (C),2000,329,4
20/10/2021,X700,Sydney,17200,Sydney (C),2010,234,1
21/10/2021,X700,Sydney,17200,Sydney (C),2000,328,3
21/10/2021,X700,Sydney,17200,Sydney (C),2010,191,3
22/10/2021,X700,Sydney,17200,Sydney (C),2010,191,2
22/10/2021,X700,Sydney,17200,Sydney (C),2011,122,1
23/10/2021,X700,Sydney,17200,Sydney (C),2010,186,1
23/10/2021,X700,Sydney,17200,Sydney (C),2011,105,1
24/10/2021,X700,Sydney,17200,Sydney (C),2000,319,1
24/10/2021,X700,Sydney,17200,Sydney (C),2010,269,2
24/10/2021,X700,Sydney,17200,Sydney (C),2011,190,2
25/10/2021,X700,Sydney,17200,Sydney (C),2010,324,5
25/10/2021,X700,Sydney,17200,Sydney (C),2011,190,1
26/10/2021,X700,Sydney,17200,Sydney (C),2010,259,1
26/10/2021,X700,Sydney,17200,Sydney (C),2011,144,2
27/10/2021,X700,Sydney,17200,Sydney (C),2010,399,1
27/10/2021,X700,Sydney,17200,Sydney (C),2011,250,2
28/10/2021,X700,Sydney,17200,Sydney (C),2010,319,1
29/10/2021,X700,Sydney,17200,Sydney (C),2000,320,3
29/10/2021,X700,Sydney,17200,Sydney (C),2011,148,1
31/10/2021,X700,Sydney,17200,Sydney (C),2010,214,1
1/11/2021,X700,Sydney,17200,Sydney (C),2000,303,1
2/11/2021,X700,Sydney,17200,Sydney (C),2000,258,1
2/11/2021,X700,Sydney,17200,Sydney (C),2010,271,2
3/11/2021,X700,Sydney,17200,Sydney (C),2010,225,2
3/11/2021,X700,Sydney,17200,Sydney (C),2011,160,1
4/11/2021,X700,Sydney,17200,Sydney (C),2010,281,2
4/11/2021,X700,Sydney,17200,Sydney (C),2011,145,2
5/11/2021,X700,Sydney,17200,Sydney (C),2000,213,1
5/11/2021,X700,Sydney,17200,Sydney (C),2010,263,1
5/11/2021,X700,Sydney,17200,Sydney (C),2011,189,2
6/11/2021,X700,Sydney,17200,Sydney (C),2010,175,1
6/11/2021,X700,Sydney,17200,Sydney (C),2011,134,1
7/11/2021,X700,Sydney,17200,Sydney (C),2011,113,1
8/11/2021,X700,Sydney,17200,Sydney (C),2000,266,2
9/11/2021,X700,Sydney,17200,Sydney (C),2000,237,1
9/11/2021,X700,Sydney,17200,Sydney (C),2010,345,3
9/11/2021,X700,Sydney,17200,Sydney (C),2011,212,2
10/11/2021,X700,Sydney,17200,Sydney (C),2011,201,2
11/11/2021,X700,Sydney,17200,Sydney (C),2010,228,4
11/11/2021,X700,Sydney,17200,Sydney (C),2011,147,1
12/11/2021,X700,Sydney,17200,Sydney (C),2000,181,2
12/11/2021,X700,Sydney,17200,Sydney (C),2010,248,1
13/11/2021,X700,Sydney,17200,Sydney (C),2010,180,1
14/11/2021,X700,Sydney,17200,Sydney (C),2010,195,1
15/11/2021,X700,Sydney,17200,Sydney (C),2010,296,1
17/11/2021,X700,Sydney,17200,Sydney (C),2010,243,2
18/11/2021,X700,Sydney,17200,Sydney (C),2010,211,1
18/11/2021,X700,Sydney,17200,Sydney (C),2011,132,1
19/11/2021,X700,Sydney,17200,Sydney (C),2010,155,3
19/11/2021,X700,Sydney,17200,Sydney (C),2011,99,1
22/11/2021,X700,Sydney,17200,Sydney (C),2000,287,2
22/11/2021,X700,Sydney,17200,Sydney (C),2011,405,1
23/11/2021,X700,Sydney,17200,Sydney (C),2010,287,2
23/11/2021,X700,Sydney,17200,Sydney (C),2011,205,1
24/11/2021,X700,Sydney,17200,Sydney (C),2000,244,2
24/11/2021,X700,Sydney,17200,Sydney (C),2010,312,2
24/11/2021,X700,Sydney,17200,Sydney (C),2011,236,3
25/11/2021,X700,Sydney,17200,Sydney (C),2000,252,1
25/11/2021,X700,Sydney,17200,Sydney (C),2010,251,1
25/11/2021,X700,Sydney,17200,Sydney (C),2011,136,1
26/11/2021,X700,Sydney,17200,Sydney (C),2010,196,3
26/11/2021,X700,Sydney,17200,Sydney (C),2017,214,1
26/11/2021,X700,Sydney,17200,Sydney (C),2018,133,3
26/11/2021,X700,Sydney,17200,Sydney (C),2042,151,1
26/11/2021,X700,Sydney,17200,Sydney (C),2043,76,1
26/11/2021,X700,Sydney,17200,Sydney (C),2050,88,1
27/11/2021,X700,Sydney,17200,Sydney (C),2000,145,1
27/11/2021,X700,Sydney,17200,Sydney (C),2008,45,1
27/11/2021,X700,Sydney,17200,Sydney (C),2010,221,6
27/11/2021,X700,Sydney,17200,Sydney (C),2011,131,2
27/11/2021,X700,Sydney,17200,Sydney (C),2043,60,3
28/11/2021,X700,Sydney,17200,Sydney (C),2000,325,1
28/11/2021,X700,Sydney,17200,Sydney (C),2008,99,1
28/11/2021,X700,Sydney,17200,Sydney (C),2010,275,1
28/11/2021,X700,Sydney,17200,Sydney (C),2015,108,2
28/11/2021,X700,Sydney,17200,Sydney (C),2017,272,4
28/11/2021,X700,Sydney,17200,Sydney (C),2050,93,1
29/11/2021,X700,Sydney,17200,Sydney (C),2010,417,1
29/11/2021,X700,Sydney,17200,Sydney (C),2037,211,1
29/11/2021,X700,Sydney,17200,Sydney (C),2042,301,1
30/11/2021,X700,Sydney,17200,Sydney (C),2000,309,1
30/11/2021,X700,Sydney,17200,Sydney (C),2010,330,1
30/11/2021,X700,Sydney,17200,Sydney (C),2017,324,2
30/11/2021,X700,Sydney,17200,Sydney (C),2042,235,1
1/12/2021,X700,Sydney,17200,Sydney (C),2000,342,1
1/12/2021,X700,Sydney,17200,Sydney (C),2010,323,1
1/12/2021,X700,Sydney,17200,Sydney (C),2011,241,1
2/12/2021,X700,Sydney,17200,Sydney (C),2000,342,3
2/12/2021,X700,Sydney,17200,Sydney (C),2008,103,2
2/12/2021,X700,Sydney,17200,Sydney (C),2009,107,1
2/12/2021,X700,Sydney,17200,Sydney (C),2010,308,4
2/12/2021,X700,Sydney,17200,Sydney (C),2011,163,1
2/12/2021,X700,Sydney,17200,Sydney (C),2015,122,1
2/12/2021,X700,Sydney,17200,Sydney (C),2016,161,2
2/12/2021,X700,Sydney,17200,Sydney (C),2017,306,1
2/12/2021,X700,Sydney,17200,Sydney (C),2042,179,4
2/12/2021,X700,Sydney,17200,Sydney (C),2050,95,2
3/12/2021,X700,Sydney,17200,Sydney (C),2000,371,1
3/12/2021,X700,Sydney,17200,Sydney (C),2007,63,1
3/12/2021,X700,Sydney,17200,Sydney (C),2008,113,1
3/12/2021,X700,Sydney,17200,Sydney (C),2010,316,3
3/12/2021,X700,Sydney,17200,Sydney (C),2011,230,2
3/12/2021,X700,Sydney,17200,Sydney (C),2018,218,1
3/12/2021,X700,Sydney,17200,Sydney (C),2042,241,1
4/12/2021,X700,Sydney,17200,Sydney (C),2000,316,2
4/12/2021,X700,Sydney,17200,Sydney (C),2009,121,1
4/12/2021,X700,Sydney,17200,Sydney (C),2010,296,1
4/12/2021,X700,Sydney,17200,Sydney (C),2016,131,2
4/12/2021,X700,Sydney,17200,Sydney (C),2017,227,4
4/12/2021,X700,Sydney,17200,Sydney (C),2037,130,3
4/12/2021,X700,Sydney,17200,Sydney (C),2043,96,2
4/12/2021,X700,Sydney,17200,Sydney (C),2050,92,1
5/12/2021,X700,Sydney,17200,Sydney (C),2010,256,2
5/12/2021,X700,Sydney,17200,Sydney (C),2011,192,2
5/12/2021,X700,Sydney,17200,Sydney (C),2015,141,1
5/12/2021,X700,Sydney,17200,Sydney (C),2017,277,5
5/12/2021,X700,Sydney,17200,Sydney (C),2037,159,2
5/12/2021,X700,Sydney,17200,Sydney (C),2042,197,2
6/12/2021,X700,Sydney,17200,Sydney (C),2010,491,2
6/12/2021,X700,Sydney,17200,Sydney (C),2011,324,1
6/12/2021,X700,Sydney,17200,Sydney (C),2015,245,2
6/12/2021,X700,Sydney,17200,Sydney (C),2016,262,1
6/12/2021,X700,Sydney,17200,Sydney (C),2017,438,2
6/12/2021,X700,Sydney,17200,Sydney (C),2037,286,1
6/12/2021,X700,Sydney,17200,Sydney (C),2042,390,1
6/12/2021,X700,Sydney,17200,Sydney (C),2043,184,1
6/12/2021,X700,Sydney,17200,Sydney (C),2050,159,1
7/12/2021,X700,Sydney,17200,Sydney (C),2000,485,1
7/12/2021,X700,Sydney,17200,Sydney (C),2009,180,1
7/12/2021,X700,Sydney,17200,Sydney (C),2010,503,2
7/12/2021,X700,Sydney,17200,Sydney (C),2011,240,3
7/12/2021,X700,Sydney,17200,Sydney (C),2015,208,1
7/12/2021,X700,Sydney,17200,Sydney (C),2017,451,6
7/12/2021,X700,Sydney,17200,Sydney (C),2037,274,2
7/12/2021,X700,Sydney,17200,Sydney (C),2042,395,4
7/12/2021,X700,Sydney,17200,Sydney (C),2043,199,6
8/12/2021,X700,Sydney,17200,Sydney (C),2000,502,1
8/12/2021,X700,Sydney,17200,Sydney (C),2007,107,1
8/12/2021,X700,Sydney,17200,Sydney (C),2009,185,1
